Metric,Value
design__lint_error__count,0
design__lint_timing_construct__count,0
design__lint_warning__count,0
design__inferred_latch__count,0
design__instance__count,1328
design__instance__area,10644
design__instance_unmapped__count,0
synthesis__check_error__count,0
design__max_slew_violation__count__corner:nom_tt_025C_1v80,0
design__max_fanout_violation__count__corner:nom_tt_025C_1v80,5
design__max_cap_violation__count__corner:nom_tt_025C_1v80,0
power__internal__total,0.0004538436187431216
power__switching__total,0.00020938921079505235
power__leakage__total,1.313687825188481E-8
power__total,0.0006632459699176252
clock__skew__worst_hold__corner:nom_tt_025C_1v80,-0.25276673136676564
clock__skew__worst_setup__corner:nom_tt_025C_1v80,0.25276673136676564
timing__hold__ws__corner:nom_tt_025C_1v80,0.28915870516461334
timing__setup__ws__corner:nom_tt_025C_1v80,9.055878081521236
timing__hold__tns__corner:nom_tt_025C_1v80,0.0
timing__setup__tns__corner:nom_tt_025C_1v80,0.0
timing__hold__wns__corner:nom_tt_025C_1v80,0
timing__setup__wns__corner:nom_tt_025C_1v80,0.0
timing__hold_vio__count__corner:nom_tt_025C_1v80,0
timing__hold_r2r__ws__corner:nom_tt_025C_1v80,0.289159
timing__hold_r2r_vio__count__corner:nom_tt_025C_1v80,0
timing__setup_vio__count__corner:nom_tt_025C_1v80,0
timing__setup_r2r__ws__corner:nom_tt_025C_1v80,16.379637
timing__setup_r2r_vio__count__corner:nom_tt_025C_1v80,0
design__max_slew_violation__count__corner:nom_ss_100C_1v60,0
design__max_fanout_violation__count__corner:nom_ss_100C_1v60,5
design__max_cap_violation__count__corner:nom_ss_100C_1v60,0
clock__skew__worst_hold__corner:nom_ss_100C_1v60,-0.2538699600175371
clock__skew__worst_setup__corner:nom_ss_100C_1v60,0.2538699600175371
timing__hold__ws__corner:nom_ss_100C_1v60,0.7915193169374852
timing__setup__ws__corner:nom_ss_100C_1v60,0.3284892451027228
timing__hold__tns__corner:nom_ss_100C_1v60,0.0
timing__setup__tns__corner:nom_ss_100C_1v60,0.0
timing__hold__wns__corner:nom_ss_100C_1v60,0
timing__setup__wns__corner:nom_ss_100C_1v60,0.0
timing__hold_vio__count__corner:nom_ss_100C_1v60,0
timing__hold_r2r__ws__corner:nom_ss_100C_1v60,0.791519
timing__hold_r2r_vio__count__corner:nom_ss_100C_1v60,0
timing__setup_vio__count__corner:nom_ss_100C_1v60,0
timing__setup_r2r__ws__corner:nom_ss_100C_1v60,0.328489
timing__setup_r2r_vio__count__corner:nom_ss_100C_1v60,0
design__max_slew_violation__count__corner:nom_ff_n40C_1v95,0
design__max_fanout_violation__count__corner:nom_ff_n40C_1v95,5
design__max_cap_violation__count__corner:nom_ff_n40C_1v95,0
clock__skew__worst_hold__corner:nom_ff_n40C_1v95,-0.25192476595665314
clock__skew__worst_setup__corner:nom_ff_n40C_1v95,0.25192476595665314
timing__hold__ws__corner:nom_ff_n40C_1v95,0.0902775102448608
timing__setup__ws__corner:nom_ff_n40C_1v95,11.710330814274228
timing__hold__tns__corner:nom_ff_n40C_1v95,0.0
timing__setup__tns__corner:nom_ff_n40C_1v95,0.0
timing__hold__wns__corner:nom_ff_n40C_1v95,0
timing__setup__wns__corner:nom_ff_n40C_1v95,0.0
timing__hold_vio__count__corner:nom_ff_n40C_1v95,0
timing__hold_r2r__ws__corner:nom_ff_n40C_1v95,0.090278
timing__hold_r2r_vio__count__corner:nom_ff_n40C_1v95,0
timing__setup_vio__count__corner:nom_ff_n40C_1v95,0
timing__setup_r2r__ws__corner:nom_ff_n40C_1v95,17.606552
timing__setup_r2r_vio__count__corner:nom_ff_n40C_1v95,0
design__max_slew_violation__count,0
design__max_fanout_violation__count,5
design__max_cap_violation__count,0
clock__skew__worst_hold,-0.2517285617870772
clock__skew__worst_setup,0.2517285617870772
timing__hold__ws,0.0902773437114024
timing__setup__ws,0.32833114933954494
timing__hold__tns,0.0
timing__setup__tns,0.0
timing__hold__wns,0
timing__setup__wns,0.0
timing__hold_vio__count,0
timing__hold_r2r__ws,0.090277
timing__hold_r2r_vio__count,0
timing__setup_vio__count,0
timing__setup_r2r__ws,0.328331
timing__setup_r2r_vio__count,0
design__die__bbox,0.0 0.0 161.0 111.52
design__core__bbox,2.76 2.72 158.24 108.8
design__io,45
design__die__area,17954.7
design__core__area,16493.3
design__instance__count__stdcell,1328
design__instance__area__stdcell,10644
design__instance__count__macros,0
design__instance__area__macros,0
design__instance__utilization,0.64535
design__instance__utilization__stdcell,0.64535
design__instance__count__class:buffer,10
design__instance__count__class:inverter,128
design__instance__count__class:sequential_cell,85
design__instance__count__class:multi_input_combinational_cell,674
flow__warnings__count,1
flow__errors__count,0
design__instance__count__class:fill_cell,1066
design__instance__count__class:tap_cell,225
design__power_grid_violation__count__net:VPWR,0
design__power_grid_violation__count__net:VGND,0
design__power_grid_violation__count,0
timing__drv__floating__nets,0
timing__drv__floating__pins,0
design__instance__displacement__total,0
design__instance__displacement__mean,0
design__instance__displacement__max,0
route__wirelength__estimated,16615.5
design__violations,0
design__instance__count__class:timing_repair_buffer,105
design__instance__count__class:clock_buffer,9
design__instance__count__class:clock_inverter,92
design__instance__count__setup_buffer,3
design__instance__count__hold_buffer,44
antenna__violating__nets,0
antenna__violating__pins,0
route__antenna_violation__count,0
antenna_diodes_count,0
route__net,1200
route__net__special,2
route__drc_errors__iter:1,237
route__wirelength__iter:1,18390
route__drc_errors__iter:2,40
route__wirelength__iter:2,18269
route__drc_errors__iter:3,31
route__wirelength__iter:3,18285
route__drc_errors__iter:4,1
route__wirelength__iter:4,18271
route__drc_errors__iter:5,0
route__wirelength__iter:5,18269
route__drc_errors,0
route__wirelength,18269
route__vias,5977
route__vias__singlecut,5977
route__vias__multicut,0
design__disconnected_pin__count,3
design__critical_disconnected_pin__count,0
route__wirelength__max,212.44
timing__unannotated_net__count__corner:nom_tt_025C_1v80,1273
timing__unannotated_net_filtered__count__corner:nom_tt_025C_1v80,0
timing__unannotated_net__count__corner:nom_ss_100C_1v60,1273
timing__unannotated_net_filtered__count__corner:nom_ss_100C_1v60,0
timing__unannotated_net__count__corner:nom_ff_n40C_1v95,1273
timing__unannotated_net_filtered__count__corner:nom_ff_n40C_1v95,0
design__max_slew_violation__count__corner:min_tt_025C_1v80,0
design__max_fanout_violation__count__corner:min_tt_025C_1v80,5
design__max_cap_violation__count__corner:min_tt_025C_1v80,0
clock__skew__worst_hold__corner:min_tt_025C_1v80,-0.2525595637445115
clock__skew__worst_setup__corner:min_tt_025C_1v80,0.2525595637445115
timing__hold__ws__corner:min_tt_025C_1v80,0.28915870516461334
timing__setup__ws__corner:min_tt_025C_1v80,9.049064864671026
timing__hold__tns__corner:min_tt_025C_1v80,0.0
timing__setup__tns__corner:min_tt_025C_1v80,0.0
timing__hold__wns__corner:min_tt_025C_1v80,0
timing__setup__wns__corner:min_tt_025C_1v80,0.0
timing__hold_vio__count__corner:min_tt_025C_1v80,0
timing__hold_r2r__ws__corner:min_tt_025C_1v80,0.289159
